[01:09:26.792] |I| [config::init_config]: backend-renderer: OpenGL
[01:09:26.792] |I| [config::init_config]: log-level: 0
[01:09:26.886] |I| [SDL_main]: Vita3K v0.1.5 2697-1becdabd
[01:09:26.886] |I| [SDL_main]: Number of logical CPU cores: 16
[01:09:26.886] |I| [SDL_main]: Available ram memory: 14198 mo
[01:09:27.205] |I| [renderer::gl::create]: Swap interval = 0
[01:09:27.206] |I| [renderer::gl::create]: GPU = AMD Radeon(TM) Graphics
[01:09:27.206] |I| [renderer::gl::create]: GL_VERSION = 4.6.14761 Core Profile Context 21.10.2 30.0.13025.5005
[01:09:27.206] |I| [renderer::gl::create]: GL_SHADING_LANGUAGE_VERSION = 4.60
[01:09:27.206] |I| [renderer::gl::create]: Your GPU only supports texture barrier, performance may not be good on programmable blending games.
[01:09:27.206] |W| [renderer::gl::create]: Consider updating to GPU that has shader interlock.
[01:09:30.958] |I| [load_app_impl]: cpu-backend: Dynarmic
[01:09:30.959] |I| [load_app_impl]: CPU Optimisation state: true
[01:09:30.959] |I| [load_app_impl]: ngs state: true
[01:09:30.959] |I| [load_app_impl]: Resolution multiplier: 2
[01:09:30.961] |I| [load_app_impl]: 1 Controllers Connected
[01:09:30.961] |I| [load_app_impl]: Controller 0: Controller (Gamepad F310)
[01:09:30.961] |I| [load_app_impl]: modules mode: Automatic
[01:09:30.961] |I| [load_app_impl]: Title: 三國志13 with 威力加強版
[01:09:30.961] |I| [load_app_impl]: Serial: PCSH00308
[01:09:30.961] |I| [load_app_impl]: Version: 1.00
[01:09:30.962] |I| [load_app_impl]: Category: gd
[01:09:30.971] |C| [load_self]: Unknown segment type 0x6FFFFF01
[01:09:30.971] |I| [load_self]: Loaded module segment 0 @ [0x00007000 - 0x000588A4 / 0x81000000] (size: 0x000518A4) of module app0:sce_module/libc.suprx
[01:09:30.971] |I| [load_self]: Loaded module segment 1 @ [0x00059000 - 0x0005B8A0 / 0x81052000] (size: 0x000028A0) of module app0:sce_module/libc.suprx
[01:09:30.971] |I| [load_self]: Loading symbols for SELF: app0:sce_module/libc.suprx
[01:09:30.971] |D| [load_var_exports]: 	NID 0x936C8A78 (SYSLYB) at 0x4E314
[01:09:30.972] |D| [load_var_exports]: 	NID 0x6C2224BA (NID_MODULE_INFO) at 0x434DC
[01:09:30.972] |W| [load_var_imports]: 	NID NOT FOUND 0x93B8AA67 (UNRECOGNISED) at 0x4763C, setting to stub value 0xDEADBEEF
